customer_id,age,annual_income,employment_length_years,total_debt_outstanding,debt_to_income_ratio,credit_utilization_ratio,num_open_accounts,missed_payments_history,loan_amount_requested,loan_purpose,creditworthiness_target
CUST_104148,56,35628.21,24.6,2424.48,0.068,0.118,6,3,31496.21,Car,0
CUST_104149,33,19772.23,5.5,3324.0,0.1681,0.2661,7,0,3888.49,Home,1
CUST_104150,27,31673.86,3.6,2251.09,0.0711,0.3073,5,0,12588.39,Business,1
CUST_104151,56,64043.42,10.3,53920.62,0.8419,0.3862,8,0,13540.27,Car,1
CUST_104152,67,64318.6,26.0,17565.2,0.2731,0.4534,8,0,57910.42,Business,1
CUST_104153,29,30173.39,7.1,23801.8,0.7888,0.3304,10,2,24017.8,Car,0
CUST_104154,52,42736.93,4.3,36185.74,0.8467,0.0257,6,1,13133.05,Home,1
CUST_104155,31,24674.37,7.9,13074.28,0.5299,0.2716,3,2,17595.42,Personal,0
CUST_104156,28,25628.7,3.9,1962.06,0.0766,0.1083,7,1,22197.52,Home,1
CUST_104157,53,16049.26,9.1,1850.05,0.1153,0.1406,5,0,2208.16,Home,1
CUST_104158,43,117175.59,17.7,51003.16,0.4353,0.8678,6,0,97202.25,Home,1
CUST_104159,45,25647.78,11.0,9616.32,0.3749,0.4126,8,0,11353.63,Education,1
CUST_104160,28,26617.52,2.7,14238.83,0.5349,0.1634,7,1,6621.64,Car,1
CUST_104161,65,29757.78,10.2,11935.2,0.4011,0.4844,3,1,29855.08,Home,0
CUST_104162,42,21132.93,6.0,16848.47,0.7973,0.2739,7,3,16203.55,Car,0
CUST_104163,24,60882.26,2.7,29089.04,0.4778,0.3401,9,0,42689.8,Business,1
CUST_104164,60,18515.22,21.2,11201.35,0.605,0.4713,6,0,18887.55,Personal,1
CUST_104165,23,21484.69,2.2,16482.8,0.7672,0.3358,3,0,8413.9,Home,1
CUST_104166,49,61572.86,7.6,10313.3,0.1675,0.7342,6,0,7114.11,Car,1
CUST_104167,61,33675.06,7.6,7872.82,0.2338,0.2463,9,0,38510.8,Education,1
CUST_104168,49,70387.03,3.0,9562.42,0.1359,0.98,7,0,27383.64,Home,1
CUST_104169,54,51681.51,15.5,8357.45,0.1617,0.8646,9,0,41173.78,Car,1
CUST_104170,54,28308.42,27.2,13023.77,0.4601,0.3176,7,1,33254.91,Car,0
CUST_104171,48,62348.57,16.4,19137.48,0.3069,0.0621,5,1,22257.47,Home,1
CUST_104172,33,20562.35,4.1,7989.26,0.3885,0.1388,6,1,24510.23,Education,1
CUST_104173,35,49594.0,10.7,41460.18,0.836,0.134,10,3,34344.94,Business,0
CUST_104174,43,40863.24,14.9,7165.92,0.1754,0.9771,6,1,47191.55,Education,0
CUST_104175,64,29031.09,4.9,14011.85,0.4826,0.2045,14,1,5650.71,Business,1
CUST_104176,46,56685.92,17.5,7317.98,0.1291,0.2894,7,0,38780.32,Education,1
CUST_104177,24,107273.95,1.2,32696.78,0.3048,0.1731,5,2,122163.8,Personal,0
CUST_104178,46,321752.7,5.3,151873.95,0.472,0.2471,9,0,87221.29,Personal,1
CUST_104179,60,57114.98,10.3,46109.23,0.8073,0.9451,8,0,23001.78,Car,1
CUST_104180,29,38341.49,3.9,13917.29,0.363,0.2342,5,3,12795.38,Home,0
CUST_104181,25,26482.18,2.0,2699.21,0.1019,0.6727,10,0,30772.04,Home,1
CUST_104182,52,28373.49,9.7,10229.47,0.3605,0.1775,12,0,11062.43,Business,1
CUST_104183,40,44379.55,4.4,7393.32,0.1666,0.7575,6,0,10342.71,Car,1
CUST_104184,31,35597.56,7.0,8329.53,0.234,0.2416,11,0,34760.54,Education,1
CUST_104185,35,125306.41,11.9,68225.89,0.5445,0.7397,4,1,83310.58,Education,0
CUST_104186,52,35670.01,20.6,3707.51,0.1039,0.3306,7,0,26712.77,Education,1
CUST_104187,48,36038.31,8.6,15200.2,0.4218,0.9584,5,0,27659.25,Education,1
CUST_104188,42,36768.88,6.0,19765.82,0.5376,0.8608,8,2,28470.37,Car,0
CUST_104189,61,96525.5,10.3,37402.35,0.3875,0.2831,9,0,57885.73,Personal,1
CUST_104190,37,62343.47,3.3,4071.1,0.0653,0.7059,3,0,73136.43,Home,1
CUST_104191,46,57855.99,12.6,48507.36,0.8384,0.9803,2,0,16866.16,Personal,0
CUST_104192,64,33300.62,23.0,11445.18,0.3437,0.1587,9,0,38417.13,Education,1
CUST_104193,27,91645.0,4.2,61664.42,0.6729,0.8419,5,0,38641.61,Home,1
CUST_104194,62,16760.36,24.2,5204.38,0.3105,0.09,3,1,5177.45,Home,1
CUST_104195,46,107086.73,7.9,46048.73,0.43,0.0935,6,0,84417.09,Personal,1
CUST_104196,45,47354.0,8.3,17083.95,0.3608,0.7903,5,0,51191.31,Home,1
CUST_104197,30,37856.11,5.8,12266.57,0.324,0.855,8,0,18898.31,Education,0
CUST_104198,65,45937.4,15.5,3099.91,0.0675,0.2611,5,0,8405.04,Home,1
CUST_104199,39,64538.76,4.7,21815.18,0.338,0.2374,9,0,44543.84,Home,1
CUST_104200,31,15578.14,4.0,11864.19,0.7616,0.1777,4,0,18439.59,Personal,1
CUST_104201,33,107350.35,3.8,64658.69,0.6023,0.3845,8,0,56736.53,Car,1
CUST_104202,28,41636.69,1.3,6925.78,0.1663,0.9469,6,0,5077.4,Personal,0
CUST_104203,60,33900.91,27.2,17727.6,0.5229,0.233,7,0,22068.27,Car,1
CUST_104204,24,21695.32,2.8,16570.55,0.7638,0.2709,10,0,11327.5,Car,1
CUST_104205,67,41048.89,11.9,25040.94,0.61,0.7331,8,1,7116.02,Education,0
CUST_104206,51,45861.88,4.5,7748.25,0.1689,0.8077,7,2,48719.52,Car,0
CUST_104207,48,38261.49,17.3,28476.73,0.7443,0.4314,7,1,29868.49,Business,0
CUST_104208,31,66086.51,2.7,19246.72,0.2912,0.0592,7,2,17818.91,Car,1
CUST_104209,63,39582.33,16.1,16357.83,0.4133,0.7957,6,0,44274.68,Education,1
CUST_104210,21,161473.13,0.1,76039.99,0.4709,0.3388,4,3,118499.96,Education,0
CUST_104211,69,56151.88,12.7,41013.63,0.7304,0.9519,6,0,48184.8,Education,0
CUST_104212,67,89139.5,30.8,70891.4,0.7953,0.1169,6,0,66119.88,Car,1
CUST_104213,58,20211.47,25.2,16042.29,0.7937,0.9335,8,0,23772.49,Personal,0
CUST_104214,44,37784.46,5.9,2129.66,0.0564,0.5383,7,1,40795.87,Personal,0
CUST_104215,67,33483.78,15.8,26368.84,0.7875,0.1636,7,3,3956.82,Business,0
CUST_104216,51,52924.52,6.0,4948.95,0.0935,0.35,10,0,6141.94,Business,1
CUST_104217,61,103834.43,6.2,27268.89,0.2626,0.5893,6,0,66142.42,Home,1
CUST_104218,66,18670.96,36.5,8625.8,0.462,0.2615,8,0,8317.32,Education,1
CUST_104219,46,18390.44,14.5,7980.36,0.4339,0.82,7,0,12740.17,Personal,0
CUST_104220,69,100465.81,23.5,53625.42,0.5338,0.8993,6,0,47438.74,Business,0
CUST_104221,25,25770.15,3.2,11172.83,0.4336,0.1177,8,0,27471.63,Home,1
CUST_104222,40,64720.13,13.8,51614.34,0.7975,0.2384,3,2,18560.24,Business,0
CUST_104223,61,50226.24,27.3,12176.8,0.2424,0.1313,9,0,8187.15,Home,1
CUST_104224,31,95510.6,1.2,25713.34,0.2692,0.8183,8,0,45578.61,Education,1
CUST_104225,53,21013.49,7.6,16529.01,0.7866,0.4824,7,0,5317.55,Education,1
CUST_104226,58,21255.57,21.2,2367.69,0.1114,0.8714,6,2,15955.94,Personal,0
CUST_104227,47,51619.9,9.8,27753.37,0.5376,0.3395,5,0,31991.0,Personal,1
CUST_104228,54,146661.36,26.8,87320.53,0.5954,0.9974,6,0,128880.21,Business,1
CUST_104229,35,39126.28,8.5,17780.29,0.4544,0.4354,11,0,7045.59,Personal,1
CUST_104230,52,32816.58,24.6,19866.68,0.6054,0.8607,2,0,30513.74,Car,1
CUST_104231,41,56992.0,5.1,10726.11,0.1882,0.525,9,0,23037.44,Home,1
CUST_104232,66,134956.02,32.4,98802.08,0.7321,0.3981,15,0,113170.97,Home,1
CUST_104233,25,96610.31,1.6,15652.86,0.162,0.4094,10,2,40586.44,Home,1
CUST_104234,26,258001.91,4.8,95628.4,0.3706,0.0141,6,2,262431.78,Business,0
CUST_104235,58,16027.22,8.0,1766.3,0.1102,0.9966,12,0,16307.67,Car,0
CUST_104236,42,20388.77,10.2,9912.39,0.4862,0.3576,11,1,8908.68,Business,0
CUST_104237,38,57311.01,11.8,33572.6,0.5858,0.1314,5,0,63071.37,Personal,1
CUST_104238,34,92310.27,5.6,74123.05,0.803,0.9242,12,1,41829.62,Business,0
CUST_104239,30,30111.65,4.3,19315.69,0.6415,0.4931,8,0,32679.05,Personal,1
CUST_104240,66,27302.97,36.4,13184.12,0.4829,0.6532,7,0,8530.92,Education,1
CUST_104241,33,84585.73,5.2,67338.16,0.7961,0.3682,5,0,35247.44,Home,1
CUST_104242,51,17611.52,16.2,7621.38,0.4327,0.0357,13,0,18890.24,Home,1
CUST_104243,50,35747.52,4.1,17836.74,0.499,0.1839,7,1,6752.89,Car,1
CUST_104244,23,46717.51,2.1,24614.47,0.5269,0.7362,7,0,40735.98,Home,1
CUST_104245,50,51979.8,16.6,19647.52,0.378,0.3764,11,0,44192.75,Education,1
CUST_104246,26,73689.78,2.3,53114.57,0.7208,0.9388,5,2,86171.06,Education,0
CUST_104247,49,34721.96,3.2,6879.84,0.1981,0.2084,2,1,40607.49,Home,1
CUST_104248,28,57683.19,4.1,28488.21,0.4939,0.5547,8,0,36256.29,Personal,1
CUST_104249,64,54617.18,4.8,34287.93,0.6278,0.1154,6,0,45017.91,Personal,1
CUST_104250,65,50695.09,4.5,39196.48,0.7732,0.3457,5,0,13757.03,Home,1
CUST_104251,63,61034.76,22.8,46211.54,0.7571,0.0963,7,0,21281.9,Home,1
CUST_104252,64,28516.25,10.2,13031.7,0.457,0.0766,9,1,20368.66,Home,1
CUST_104253,53,18980.13,7.7,10714.84,0.5645,0.1368,5,0,6858.49,Car,1
CUST_104254,37,20715.27,9.5,7569.16,0.3654,0.1829,5,0,7013.38,Business,1
CUST_104255,68,26445.91,6.6,11227.41,0.4245,0.3418,10,0,3309.06,Education,1
CUST_104256,31,46209.44,3.5,35812.9,0.775,0.3044,5,1,8349.01,Education,0
CUST_104257,33,97590.86,2.7,77542.11,0.7946,0.2782,8,2,86131.01,Home,0
CUST_104258,31,69373.2,5.6,53162.85,0.7663,0.2048,9,0,8030.93,Education,1
CUST_104259,51,85024.03,17.5,13663.08,0.1607,0.1601,5,0,92281.65,Home,1
CUST_104260,48,34452.83,16.9,25152.88,0.7301,0.3244,9,2,6426.38,Personal,0
CUST_104261,64,38337.54,12.3,31003.22,0.8087,0.2205,8,0,10436.7,Home,1
CUST_104262,26,37515.77,1.0,12717.84,0.339,0.7484,4,0,17796.65,Home,1
CUST_104263,61,24586.63,6.4,11430.74,0.4649,0.0674,7,0,22111.29,Car,1
CUST_104264,36,17842.68,6.4,12013.05,0.6733,0.414,3,0,15537.18,Home,1
CUST_104265,24,55222.57,3.0,27592.65,0.4997,0.1038,10,0,20499.49,Education,1
CUST_104266,55,218838.98,8.8,184872.29,0.8448,0.8597,5,0,100598.55,Personal,0
CUST_104267,68,23213.27,13.4,9623.54,0.4146,0.2501,9,2,23291.15,Personal,0
CUST_104268,46,17151.44,4.4,10653.69,0.6212,0.884,7,0,11087.66,Business,0
CUST_104269,32,83040.06,6.3,56805.46,0.6841,0.0122,10,0,50158.07,Education,1
CUST_104270,31,28101.12,6.3,12512.88,0.4453,0.0624,11,1,22391.66,Car,1
CUST_104271,57,94643.87,20.4,69618.8,0.7356,0.9677,8,1,57025.94,Home,0
CUST_104272,45,69773.18,17.6,33974.21,0.4869,0.4423,6,3,40287.17,Personal,0
CUST_104273,38,146073.47,7.9,55408.68,0.3793,0.3689,5,3,142927.63,Car,0
CUST_104274,39,38661.73,3.7,5268.01,0.1363,0.4768,5,0,43477.67,Car,1
CUST_104275,43,63807.91,7.0,23272.71,0.3647,0.4734,9,1,44932.97,Car,0
CUST_104276,58,43134.77,21.4,27483.28,0.6371,0.276,6,0,18042.04,Car,1
CUST_104277,38,59813.01,9.5,47074.58,0.787,0.7631,5,0,68466.55,Business,0
CUST_104278,46,41869.86,12.3,10523.72,0.2513,0.334,4,0,36516.0,Home,1
CUST_104279,26,24406.52,3.5,8156.38,0.3342,0.299,5,1,20007.39,Car,0
CUST_104280,24,46908.06,2.2,8123.01,0.1732,0.9628,7,0,35994.26,Car,1
CUST_104281,64,48840.66,31.5,29430.32,0.6026,0.9803,6,0,44660.64,Home,1
CUST_104282,49,89876.15,14.8,73532.24,0.8182,0.1327,7,0,85667.46,Home,1
CUST_104283,54,74849.65,21.9,42122.52,0.5628,0.4824,11,1,72626.69,Car,0
CUST_104284,37,64051.09,4.7,34822.09,0.5437,0.5239,8,0,75156.4,Education,1
CUST_104285,63,20415.61,24.7,10060.65,0.4928,0.3327,8,1,11275.99,Education,1
CUST_104286,63,72382.61,31.5,8741.26,0.1208,0.1776,9,2,26557.16,Personal,1
CUST_104287,36,46219.1,5.9,29284.56,0.6336,0.1545,5,0,24658.5,Home,1
CUST_104288,22,116036.5,1.3,61689.6,0.5316,0.3506,15,1,109477.92,Car,0
CUST_104289,54,128585.25,20.6,74474.19,0.5792,0.2636,4,0,89337.15,Car,1
CUST_104290,28,17553.12,1.1,13499.21,0.769,0.1462,10,1,18451.14,Education,0
CUST_104291,33,92326.61,6.6,62520.68,0.6772,0.7102,6,0,33215.05,Home,1
CUST_104292,62,16729.18,8.0,11287.72,0.6747,0.1541,5,2,15235.77,Home,0
CUST_104293,28,35589.88,6.2,28178.18,0.7917,0.1047,6,3,13320.89,Home,0
CUST_104294,50,50169.36,20.0,42239.99,0.8419,0.241,7,0,49117.11,Car,1
CUST_104295,52,22212.92,5.7,11440.24,0.515,0.7268,4,0,12929.11,Personal,1
CUST_104296,56,76724.58,6.7,10519.35,0.1371,0.9656,12,1,91175.99,Education,0
CUST_104297,67,15377.54,24.3,6417.11,0.4173,0.5209,8,0,12849.58,Personal,1
CUST_104298,50,23308.94,10.2,15851.97,0.6801,0.7778,6,3,21348.73,Home,0
CUST_104299,21,54122.98,0.1,3906.61,0.0722,0.7243,9,1,7955.88,Education,1
CUST_104300,63,71390.38,20.6,6818.49,0.0955,0.3826,4,1,62350.52,Home,1
CUST_104301,59,126808.08,14.5,13153.32,0.1037,0.1329,7,1,71102.0,Business,1
CUST_104302,37,70010.92,2.9,44444.93,0.6348,0.196,7,0,31886.06,Home,1
CUST_104303,40,65133.1,13.2,29370.68,0.4509,0.3234,6,2,63486.25,Personal,0
CUST_104304,44,37564.73,17.8,12964.28,0.3451,0.1193,6,0,13204.01,Home,1
CUST_104305,42,15057.84,13.9,2025.18,0.1345,0.9876,7,0,4517.43,Car,1
CUST_104306,49,20760.65,19.6,13199.46,0.6358,0.2236,8,0,10190.34,Personal,1
CUST_104307,42,49414.22,5.5,15161.07,0.3068,0.0634,5,0,39150.13,Education,1
CUST_104308,64,65594.84,12.5,17202.85,0.2623,0.8177,5,0,25125.98,Car,1
CUST_104309,29,39315.18,2.2,22482.6,0.5719,0.3697,6,1,28088.97,Home,1
CUST_104310,57,74033.31,23.5,36810.01,0.4972,0.1527,6,0,38744.01,Education,1
CUST_104311,30,48203.54,7.6,16385.76,0.3399,0.1576,10,0,25855.71,Education,1
CUST_104312,56,18468.21,21.7,10401.11,0.5632,0.2112,8,3,5973.18,Car,0
CUST_104313,57,24594.6,26.5,6566.2,0.267,0.1759,6,1,11173.7,Home,1
CUST_104314,48,97465.67,15.3,66848.21,0.6859,0.3463,9,0,39106.19,Home,1
CUST_104315,48,73080.01,10.4,17060.91,0.2335,0.4138,4,0,26877.59,Business,1
CUST_104316,62,116318.88,16.7,20596.6,0.1771,0.0828,4,0,21967.7,Business,1
CUST_104317,63,20627.76,6.6,13943.37,0.676,0.354,5,0,11889.36,Business,0
CUST_104318,41,223245.37,2.6,137589.16,0.6163,0.5054,10,0,82411.72,Car,1
CUST_104319,44,25573.72,14.1,5015.29,0.1961,0.0987,2,0,29591.88,Business,1
CUST_104320,62,15533.24,17.1,2221.2,0.143,0.3872,7,0,11834.38,Home,1
CUST_104321,60,283249.76,19.5,204143.56,0.7207,0.8869,6,3,172277.79,Car,0
CUST_104322,22,29849.85,1.0,20037.57,0.6713,0.455,8,0,14082.8,Home,1
CUST_104323,28,64620.55,2.4,20149.07,0.3118,0.1699,8,0,39214.46,Car,1
CUST_104324,68,23748.59,20.8,13692.44,0.5766,0.2373,8,1,11295.11,Home,1
CUST_104325,47,54062.02,11.6,8072.98,0.1493,0.8659,5,0,56361.88,Home,1
CUST_104326,42,120469.72,8.2,54890.6,0.4556,0.418,6,0,45949.7,Home,1
CUST_104327,57,32366.8,25.0,2103.33,0.065,0.1716,5,1,13204.39,Car,1
CUST_104328,47,64924.46,11.2,23585.86,0.3633,0.4781,9,0,57171.35,Personal,1
CUST_104329,49,24366.13,15.2,2677.21,0.1099,0.3708,6,0,26583.94,Car,1
CUST_104330,23,59112.77,2.2,25425.45,0.4301,0.2693,5,0,50135.16,Education,1
CUST_104331,64,33456.82,31.1,12959.34,0.3873,0.337,7,1,6463.91,Personal,1
CUST_104332,33,25676.38,9.4,10411.98,0.4055,0.764,3,1,27958.52,Education,0
CUST_104333,65,31905.87,13.0,2752.36,0.0863,0.1809,8,2,30191.14,Education,0
CUST_104334,30,23866.74,1.2,8097.82,0.3393,0.0597,8,2,8680.13,Car,1
CUST_104335,56,119486.95,10.2,78286.31,0.6552,0.2655,10,0,20177.55,Home,1
CUST_104336,29,37776.66,2.7,13037.92,0.3451,0.3689,4,0,33592.04,Education,1
CUST_104337,47,27663.34,19.9,17210.4,0.6221,0.1461,6,2,9904.5,Personal,0
CUST_104338,54,41772.59,18.9,14435.9,0.3456,0.2076,12,1,28246.31,Home,1
CUST_104339,21,32390.31,0.2,12586.6,0.3886,0.1169,7,0,6430.04,Home,1
CUST_104340,52,76389.76,6.2,38279.95,0.5011,0.108,6,0,55380.93,Car,1
CUST_104341,45,174663.22,5.2,141572.5,0.8105,0.2994,9,0,21592.06,Personal,1
CUST_104342,49,40934.1,15.7,5611.59,0.1371,0.1068,7,0,28137.79,Car,1
CUST_104343,27,103808.47,4.3,7923.81,0.0763,0.3269,8,0,105579.95,Car,1
CUST_104344,69,52547.79,34.4,28184.83,0.5364,0.1719,8,0,38823.22,Business,1
CUST_104345,23,22698.06,2.3,18369.03,0.8093,0.4981,4,0,24357.6,Home,1
CUST_104346,40,67793.72,4.8,57067.3,0.8418,0.2613,9,2,47711.18,Home,0
CUST_104347,40,47417.27,6.3,20737.06,0.4373,0.3005,4,0,40597.42,Education,1
CUST_104348,50,62320.04,8.0,26452.69,0.4245,0.9009,4,0,31340.52,Home,1
CUST_104349,55,114199.68,12.3,64633.71,0.566,0.0532,9,1,48703.93,Home,1
CUST_104350,55,41126.77,25.9,20337.51,0.4945,0.2251,9,1,19305.1,Personal,1
CUST_104351,69,119149.4,24.6,66398.44,0.5573,0.2844,11,1,25388.05,Home,1
CUST_104352,59,77503.83,24.1,58065.83,0.7492,0.2797,6,1,29438.32,Education,1
CUST_104353,47,45177.58,12.0,29231.92,0.647,0.6728,4,1,23751.65,Car,0
CUST_104354,46,56597.04,3.1,25327.28,0.4475,0.2886,9,1,26923.44,Home,1
CUST_104355,34,32725.68,2.0,13728.15,0.4195,0.4011,7,2,21112.91,Car,0
CUST_104356,37,199963.92,8.1,112316.01,0.5617,0.2579,12,0,127395.79,Car,1
CUST_104357,38,64530.06,10.9,26751.91,0.4146,0.3926,6,0,58654.09,Education,1
CUST_104358,65,17017.67,11.3,7083.15,0.4162,0.7138,9,0,9109.85,Home,1
CUST_104359,49,32795.17,17.6,2067.56,0.063,0.7609,4,1,27710.15,Home,1
CUST_104360,40,58935.5,13.3,11153.62,0.1893,0.6979,4,0,63632.03,Education,1
CUST_104361,47,17609.2,10.5,7762.33,0.4408,0.9834,6,2,10589.28,Home,0
CUST_104362,38,16087.83,11.2,11392.16,0.7081,0.9861,9,0,11402.59,Home,1
CUST_104363,24,41904.65,1.5,11439.2,0.273,0.2289,10,2,35405.05,Business,0
CUST_104364,21,33202.54,0.6,15542.6,0.4681,0.8448,3,0,21366.42,Home,1
CUST_104365,21,40955.32,0.6,13350.19,0.326,0.1438,8,0,11447.76,Education,1
CUST_104366,46,28713.81,20.7,3843.15,0.1338,0.2193,7,0,12144.02,Home,1
CUST_104367,65,23099.35,15.4,18863.83,0.8166,0.3424,4,0,3026.14,Personal,1
CUST_104368,40,67579.05,7.8,49585.39,0.7337,0.3898,2,0,57574.04,Education,1
CUST_104369,43,47522.51,5.0,5360.25,0.1128,0.2434,8,0,19367.02,Car,1
CUST_104370,30,25050.14,2.4,15677.12,0.6258,0.3528,6,2,25199.77,Car,0
CUST_104371,31,32327.65,6.4,10605.54,0.3281,0.5536,8,0,26557.28,Education,1
CUST_104372,61,55320.78,30.4,46794.73,0.8459,0.0614,8,2,50327.72,Personal,0
CUST_104373,61,18373.68,15.4,5363.62,0.2919,0.2124,9,3,19672.88,Home,0
CUST_104374,25,22178.71,1.1,5344.86,0.241,0.7507,15,0,12603.52,Home,1
CUST_104375,21,18423.0,0.3,9290.95,0.5043,0.8265,9,1,5664.57,Home,0
CUST_104376,37,90285.12,7.1,64833.83,0.7181,0.3013,7,0,101937.65,Personal,0
CUST_104377,42,77819.01,6.7,15876.25,0.204,0.0713,9,0,93025.66,Home,1
CUST_104378,54,77983.56,9.0,48156.58,0.6175,0.3659,5,0,26496.02,Car,1
CUST_104379,65,71696.73,27.7,7106.96,0.0991,0.0892,9,0,65608.95,Car,1
CUST_104380,61,64806.09,4.3,50882.36,0.7851,0.327,10,1,11632.62,Car,1
CUST_104381,49,44167.13,13.8,5073.03,0.1149,0.9631,10,0,5751.33,Car,1
CUST_104382,24,61259.98,2.6,47867.64,0.7814,0.6054,9,0,51620.21,Personal,1
CUST_104383,25,16760.25,1.4,7418.85,0.4426,0.4824,5,2,6380.21,Home,0
CUST_104384,31,58715.03,5.7,23983.5,0.4085,0.2214,6,0,61922.96,Car,1
CUST_104385,41,82703.72,11.9,68532.08,0.8286,0.2544,7,1,54946.42,Car,0
CUST_104386,55,46223.89,19.5,38934.72,0.8423,0.7211,8,3,44386.49,Personal,0
CUST_104387,32,34908.41,4.9,19902.77,0.5701,0.4966,5,0,7463.93,Home,1
CUST_104388,46,29622.14,8.9,4493.54,0.1517,0.5708,6,0,31455.99,Car,1
CUST_104389,39,61325.93,13.0,27899.38,0.4549,0.7384,9,0,18945.5,Personal,1
CUST_104390,65,68111.71,28.4,32239.35,0.4733,0.9687,10,0,49384.12,Home,1
CUST_104391,27,107146.13,2.3,49454.06,0.4616,0.3977,7,0,82573.18,Personal,1
CUST_104392,67,33857.62,8.1,17118.19,0.5056,0.3149,6,1,5841.91,Home,1
CUST_104393,27,81090.89,1.1,5269.27,0.065,0.8246,5,1,95307.68,Home,0
CUST_104394,46,52083.0,4.3,32238.43,0.619,0.725,8,0,22524.08,Home,1
CUST_104395,60,111488.32,20.3,69113.33,0.6199,0.2024,9,0,98725.77,Car,1
CUST_104396,25,48767.02,0.7,6943.24,0.1424,0.7418,4,2,38760.62,Education,0
CUST_104397,41,47806.96,7.1,24199.48,0.5062,0.9647,5,0,6520.48,Home,1
CUST_104398,34,53810.64,8.8,27157.64,0.5047,0.2778,8,0,56425.6,Home,1
CUST_104399,24,77260.18,1.2,46044.0,0.596,0.847,13,2,33598.57,Car,0
CUST_104400,43,165462.12,14.6,19577.17,0.1183,0.5621,6,3,61876.53,Home,0
CUST_104401,62,18438.43,26.1,10163.31,0.5512,0.2162,9,0,3031.39,Car,1
CUST_104402,40,17471.18,5.4,4797.61,0.2746,0.3627,7,0,6558.06,Education,1
CUST_104403,35,139802.75,9.2,63694.47,0.4556,0.1624,7,2,109334.9,Business,1
CUST_104404,65,48964.11,28.1,32740.29,0.6687,0.5676,6,0,15715.3,Home,1
CUST_104405,49,57941.7,11.0,35606.15,0.6145,0.7489,13,1,35527.03,Car,0
CUST_104406,28,44636.92,2.0,6477.82,0.1451,0.1082,5,0,43729.51,Home,1
CUST_104407,61,19425.21,19.1,10158.37,0.5229,0.1837,8,0,22352.7,Home,1
CUST_104408,68,80763.15,35.8,66653.28,0.8253,0.3265,7,0,70307.65,Car,1
CUST_104409,39,76886.43,10.4,13487.08,0.1754,0.2756,9,0,24242.79,Home,1
CUST_104410,68,31809.09,10.6,23294.61,0.7323,0.2861,8,0,16586.97,Home,1
CUST_104411,59,31453.27,22.5,19250.61,0.612,0.0664,3,0,22314.68,Home,1
CUST_104412,66,96863.11,18.4,64821.05,0.6692,0.9682,9,0,102534.31,Car,1
CUST_104413,48,18379.89,14.4,5064.88,0.2756,0.9536,6,0,12911.79,Home,1
CUST_104414,66,110828.21,28.2,31066.38,0.2803,0.2301,3,0,70977.05,Personal,1
CUST_104415,47,28347.18,12.4,21963.84,0.7748,0.7069,7,0,10932.93,Education,1
CUST_104416,24,55450.71,2.7,18734.89,0.3379,0.3223,6,3,36018.69,Home,0
CUST_104417,35,138695.16,9.1,13926.7,0.1004,0.1771,9,0,62494.27,Home,1
CUST_104418,55,66011.29,18.6,35017.5,0.5305,0.2503,5,0,47587.97,Education,1
CUST_104419,57,39082.62,7.6,5856.69,0.1499,0.3037,10,0,38675.61,Home,1
CUST_104420,21,67635.67,0.7,46484.44,0.6873,0.3753,5,0,77124.7,Car,1
CUST_104421,23,33970.36,2.3,19138.8,0.5634,0.3453,10,0,33649.6,Home,1
CUST_104422,67,29611.66,9.2,22202.27,0.7498,0.3502,5,0,29941.24,Car,1
CUST_104423,44,271895.02,10.6,184309.42,0.6779,0.0542,7,1,134259.44,Business,1
CUST_104424,47,77525.71,7.6,10829.64,0.1397,0.8743,7,3,67063.89,Car,0
CUST_104425,60,61568.21,25.1,21847.88,0.3549,0.166,10,0,32440.34,Education,1
CUST_104426,56,34752.94,21.8,23272.24,0.6696,0.253,7,0,4401.63,Car,1
CUST_104427,54,17268.47,6.8,6628.9,0.3839,0.2851,9,0,18529.02,Car,1
CUST_104428,49,16419.72,20.7,13593.76,0.8279,0.2795,7,2,2586.44,Education,0
CUST_104429,44,51352.93,5.4,32793.59,0.6386,0.3789,10,0,11661.19,Education,1
CUST_104430,44,79602.99,15.8,4967.22,0.0624,0.2847,10,0,9570.66,Education,1
CUST_104431,62,49688.14,17.6,37464.29,0.754,0.418,9,0,8644.88,Home,1
CUST_104432,24,97687.51,1.3,12762.27,0.1306,0.4698,6,0,16110.13,Education,1
CUST_104433,23,16529.91,0.6,2684.77,0.1624,0.7733,7,0,13968.39,Education,1
CUST_104434,54,35560.2,7.4,22672.97,0.6376,0.8599,3,2,36941.67,Home,0
CUST_104435,69,27176.53,27.6,20164.3,0.742,0.2706,5,1,26533.99,Home,0
CUST_104436,43,41680.1,11.2,19968.09,0.4791,0.444,3,0,32882.0,Car,1
CUST_104437,43,18380.82,4.3,5169.42,0.2812,0.1197,6,0,17730.05,Car,1
CUST_104438,65,153689.09,8.0,50879.15,0.3311,0.344,3,0,92554.84,Education,1
CUST_104439,25,26368.97,0.8,8551.76,0.3243,0.0089,9,0,28927.99,Personal,1
CUST_104440,51,129975.0,19.2,40466.74,0.3113,0.2391,7,0,78751.8,Car,1
CUST_104441,61,39972.29,24.5,9766.34,0.2443,0.7838,9,1,5237.69,Car,1
CUST_104442,26,205587.26,0.8,110419.62,0.5371,0.4979,8,0,179420.61,Home,1
CUST_104443,57,51340.53,18.2,39548.86,0.7703,0.183,3,2,52049.46,Education,0
